,ip,date,time,zone,cik,accession,extention,code,size,idx,norefer,noagent,find,crawler,browser
1474,107.23.85.jfd,2017-06-26,00:00:07,0.0,890493.0,0001193125-12-308296,-index.htm,200.0,2861.0,1.0,0.0,0.0,10.0,0.0,
1475,107.23.85.jfd,2017-06-26,00:00:07,0.0,1081915.0,0000950117-05-003819,-index.htm,200.0,2822.0,1.0,0.0,0.0,10.0,0.0,
1476,107.23.85.jfd,2017-06-26,00:00:07,0.0,1171040.0,0000950123-09-010942,-index.htm,200.0,2884.0,1.0,0.0,0.0,10.0,0.0,
1477,107.23.85.jfd,2017-06-26,00:00:07,0.0,1081915.0,0000950117-05-003823,-index.htm,200.0,2795.0,1.0,0.0,0.0,10.0,0.0,
1478,107.23.85.jfd,2017-06-26,00:00:07,0.0,1171040.0,0000950123-09-024267,-index.htm,200.0,2889.0,1.0,0.0,0.0,10.0,0.0,
1479,107.23.85.jfd,2017-06-26,00:00:07,0.0,890493.0,0001193125-12-382423,-index.htm,200.0,2871.0,1.0,0.0,0.0,10.0,0.0,
1480,107.23.85.jfd,2017-06-26,00:00:07,0.0,1081915.0,0000950117-05-004075,-index.htm,200.0,2784.0,1.0,0.0,0.0,10.0,0.0,
1481,107.23.85.jfd,2017-06-26,00:00:07,0.0,890493.0,0001193125-12-382426,-index.htm,200.0,2873.0,1.0,0.0,0.0,10.0,0.0,
1482,107.23.85.jfd,2017-06-26,00:00:07,0.0,1081915.0,0000950117-05-004074,-index.htm,200.0,2783.0,1.0,0.0,0.0,10.0,0.0,
1483,107.23.85.jfd,2017-06-26,00:00:07,0.0,1171040.0,0000950123-09-028234,-index.htm,200.0,2881.0,1.0,0.0,0.0,10.0,0.0,
1484,107.23.85.jfd,2017-06-26,00:00:07,0.0,1171040.0,0000950123-09-030412,-index.htm,200.0,2655.0,1.0,0.0,0.0,10.0,0.0,
1485,107.23.85.jfd,2017-06-26,00:00:07,0.0,890493.0,0001193125-12-382810,-index.htm,200.0,2818.0,1.0,0.0,0.0,10.0,0.0,
1486,107.23.85.jfd,2017-06-26,00:00:07,0.0,1081915.0,0000950117-05-004506,-index.htm,200.0,2783.0,1.0,0.0,0.0,10.0,0.0,
1487,107.23.85.jfd,2017-06-26,00:00:07,0.0,1171040.0,0000950123-09-031022,-index.htm,200.0,2880.0,1.0,0.0,0.0,10.0,0.0,
1488,107.23.85.jfd,2017-06-26,00:00:07,0.0,890493.0,0001193125-12-307258,-index.htm,200.0,2820.0,1.0,0.0,0.0,10.0,0.0,
1489,116.226.190.eag,2017-06-26,00:00:07,0.0,1005817.0,0000950130-96-003224,-index.html,200.0,6660.0,1.0,0.0,0.0,10.0,0.0,
1490,116.226.190.eag,2017-06-26,00:00:07,0.0,1012140.0,0000950134-04-016910,-index.htm,200.0,7543.0,1.0,0.0,0.0,10.0,0.0,
1491,116.226.190.eag,2017-06-26,00:00:07,0.0,12239.0,0001415889-14-001145,-index.htm,200.0,7798.0,1.0,0.0,0.0,10.0,0.0,
1492,116.226.190.eag,2017-06-26,00:00:07,0.0,78239.0,0000078239-12-000024,-index.htm,200.0,12023.0,1.0,0.0,0.0,10.0,0.0,
1493,116.226.190.eag,2017-06-26,00:00:07,0.0,1510580.0,0001564590-15-004431,-index.htm,200.0,14101.0,1.0,0.0,0.0,10.0,0.0,
1494,116.226.190.eag,2017-06-26,00:00:07,0.0,320340.0,0000950144-98-012835,-index.html,200.0,6613.0,1.0,0.0,0.0,10.0,0.0,
1495,116.226.190.eag,2017-06-26,00:00:07,0.0,1311241.0,0001311241-13-000116,-index.htm,200.0,7510.0,1.0,0.0,0.0,10.0,0.0,
1496,116.226.190.eag,2017-06-26,00:00:07,0.0,1282648.0,0001047469-15-008385,-index.htm,200.0,10840.0,1.0,0.0,0.0,10.0,0.0,
1497,116.226.190.eag,2017-06-26,00:00:07,0.0,26058.0,0000026058-09-000014,-index.htm,200.0,10089.0,1.0,0.0,0.0,10.0,0.0,
1498,116.226.190.eag,2017-06-26,00:00:07,0.0,26058.0,0000950137-02-005556,-index.htm,200.0,7084.0,1.0,0.0,0.0,10.0,0.0,
1499,117.91.1.hee,2017-06-26,00:00:07,0.0,1393434.0,0001104659-17-037015,-index.htm,200.0,7545.0,1.0,0.0,0.0,10.0,0.0,
1500,117.91.1.hee,2017-06-26,00:00:07,0.0,1393434.0,0001104659-17-040950,-index.htm,200.0,7779.0,1.0,0.0,0.0,10.0,0.0,
1501,128.175.241.beg,2017-06-26,00:00:07,0.0,895665.0,0000950124-06-005741,v24052e8vk.htm,301.0,657.0,0.0,0.0,0.0,10.0,0.0,
1502,128.175.241.beg,2017-06-26,00:00:07,0.0,895665.0,0000950124-06-005741,v24052exv16w1.htm,301.0,662.0,0.0,0.0,0.0,10.0,0.0,
1503,128.175.241.beg,2017-06-26,00:00:07,0.0,895663.0,0000950129-06-010100,h42072e8vk.htm,200.0,8950.0,0.0,0.0,0.0,10.0,0.0,
1504,128.175.241.beg,2017-06-26,00:00:07,0.0,895665.0,0000950124-06-005741,v24052e8vk.htm,200.0,15135.0,0.0,0.0,0.0,10.0,0.0,
1505,128.175.241.beg,2017-06-26,00:00:07,0.0,895665.0,0001275287-06-005934,.txt,301.0,643.0,0.0,0.0,0.0,10.0,0.0,
1506,128.175.241.beg,2017-06-26,00:00:07,0.0,895665.0,0001275287-06-005934,.txt,200.0,24665.0,0.0,0.0,0.0,10.0,0.0,
1507,128.175.241.beg,2017-06-26,00:00:07,0.0,895665.0,0000950124-06-005741,.txt,301.0,644.0,0.0,0.0,0.0,10.0,0.0,
1508,128.175.241.beg,2017-06-26,00:00:07,0.0,895665.0,0000950124-06-005741,v24052exv16w1.htm,200.0,2191.0,0.0,0.0,0.0,10.0,0.0,
1509,128.175.241.beg,2017-06-26,00:00:07,0.0,895665.0,0000950124-06-005741,.txt,200.0,18349.0,0.0,0.0,0.0,10.0,0.0,
1510,128.91.91.iji,2017-06-26,00:00:07,0.0,1579241.0,0001579241-17-000009,.txt,200.0,2828098.0,0.0,0.0,0.0,10.0,0.0,
1511,128.91.91.iji,2017-06-26,00:00:07,0.0,1454742.0,0001002014-15-000164,.txt,200.0,160700.0,0.0,0.0,0.0,10.0,0.0,
1512,128.91.91.iji,2017-06-26,00:00:07,0.0,889005.0,0000889005-97-000002,.txt,200.0,73141.0,0.0,0.0,0.0,10.0,0.0,
1513,128.91.91.iji,2017-06-26,00:00:07,0.0,103341.0,0000950117-05-000999,.txt,200.0,81443.0,0.0,0.0,0.0,10.0,0.0,
1514,138.197.41.jdi,2017-06-26,00:00:07,0.0,1145765.0,0001145765-15-000020,.txt,200.0,4600.0,0.0,0.0,0.0,10.0,0.0,
1515,138.246.2.cha,2017-06-26,00:00:07,0.0,1343925.0,0001144204-06-035944,.txt,200.0,34261.0,0.0,0.0,0.0,10.0,0.0,
1516,138.246.2.cha,2017-06-26,00:00:07,0.0,1320760.0,0001164073-06-000019,.txt,200.0,6816.0,0.0,0.0,0.0,10.0,0.0,
1517,138.246.2.cha,2017-06-26,00:00:07,0.0,1245521.0,0001341004-06-002069,.txt,200.0,59999.0,0.0,0.0,0.0,10.0,0.0,
1518,139.199.159.caf,2017-06-26,00:00:07,0.0,1110805.0,0000728889-17-000187,-index.htm,200.0,2811.0,1.0,0.0,0.0,1.0,0.0,
1519,141.160.13.ihd,2017-06-26,00:00:07,0.0,914208.0,0000914208-17-000031,.txt,0.0,254816.0,0.0,0.0,0.0,10.0,0.0,
1520,158.132.91.haf,2017-06-26,00:00:07,0.0,1518263.0,0001140361-15-015486,.txt,301.0,645.0,0.0,0.0,0.0,10.0,0.0,
1521,158.132.91.haf,2017-06-26,00:00:07,0.0,1518262.0,0001140361-15-015491,.txt,200.0,1931.0,0.0,0.0,0.0,10.0,0.0,
1522,158.132.91.haf,2017-06-26,00:00:07,0.0,1518262.0,0001140361-15-015491,.txt,301.0,644.0,0.0,0.0,0.0,10.0,0.0,
1523,162.243.71.fcf,2017-06-26,00:00:07,0.0,1704840.0,0001104659-17-041359,-index.htm,200.0,7549.0,1.0,0.0,0.0,10.0,0.0,
1524,162.243.71.fcf,2017-06-26,00:00:07,0.0,1700432.0,0001171843-17-003808,-index.htm,301.0,682.0,1.0,0.0,0.0,10.0,0.0,
1525,162.243.71.fcf,2017-06-26,00:00:07,0.0,1704840.0,0001104659-17-041359,-index.htm,301.0,684.0,1.0,0.0,0.0,10.0,0.0,
1526,162.243.71.fcf,2017-06-26,00:00:07,0.0,1606417.0,0001209191-17-041784,-index.htm,301.0,684.0,1.0,0.0,0.0,10.0,0.0,
1527,162.243.71.fcf,2017-06-26,00:00:07,0.0,1576176.0,0001209191-17-041785,-index.htm,200.0,7909.0,1.0,0.0,0.0,10.0,0.0,
1528,162.243.71.fcf,2017-06-26,00:00:07,0.0,1576176.0,0001209191-17-041785,-index.htm,301.0,685.0,1.0,0.0,0.0,10.0,0.0,
1529,162.243.71.fcf,2017-06-26,00:00:07,0.0,1606417.0,0001209191-17-041784,-index.htm,200.0,7569.0,1.0,0.0,0.0,10.0,0.0,
1530,162.243.71.fcf,2017-06-26,00:00:07,0.0,1372612.0,0001209191-17-041783,-index.htm,301.0,684.0,1.0,0.0,0.0,10.0,0.0,
1531,162.243.71.fcf,2017-06-26,00:00:07,0.0,1372612.0,0001209191-17-041783,-index.htm,200.0,7546.0,1.0,0.0,0.0,10.0,0.0,
1532,164.132.161.aba,2017-06-26,00:00:07,0.0,882289.0,0000950148-98-002641,.txt,200.0,42095.0,0.0,0.0,0.0,10.0,0.0,
1533,167.160.109.ajc,2017-06-26,00:00:07,0.0,908311.0,0000950134-01-002078,.txt,200.0,414393.0,0.0,0.0,0.0,10.0,0.0,
1534,173.254.28.geh,2017-06-26,00:00:07,0.0,1696861.0,0001696861-17-000001,-index.htm,301.0,673.0,1.0,0.0,0.0,10.0,0.0,
1535,173.254.28.geh,2017-06-26,00:00:07,0.0,1689304.0,0001670254-17-000025,-index.htm,301.0,678.0,1.0,0.0,0.0,10.0,0.0,
1536,173.254.28.geh,2017-06-26,00:00:07,0.0,1698872.0,0001670254-17-000027,-index.htm,301.0,678.0,1.0,0.0,0.0,10.0,0.0,
1537,173.254.28.geh,2017-06-26,00:00:07,0.0,1689304.0,0001670254-17-000025,-index.htm,200.0,9921.0,1.0,0.0,0.0,10.0,0.0,
1538,173.254.28.geh,2017-06-26,00:00:07,0.0,1696861.0,0001696861-17-000001,-index.htm,200.0,7208.0,1.0,0.0,0.0,10.0,0.0,
1539,180.76.15.aca,2017-06-26,00:00:07,0.0,1061165.0,0000902664-11-001380,.txt,301.0,667.0,0.0,0.0,0.0,10.0,0.0,
1540,180.76.15.bgd,2017-06-26,00:00:07,0.0,872855.0,0000905718-00-000270,-index.htm,301.0,651.0,1.0,0.0,0.0,10.0,0.0,
1541,180.76.15.djf,2017-06-26,00:00:07,0.0,311884.0,0000035315-12-000325,-index.htm,301.0,650.0,1.0,0.0,0.0,10.0,0.0,
1542,180.76.15.eij,2017-06-26,00:00:07,0.0,311884.0,0000035315-12-000325,-index.htm,200.0,71776.0,1.0,0.0,0.0,10.0,0.0,
1543,180.76.15.fed,2017-06-26,00:00:07,0.0,914374.0,0001209191-11-005672,.txt,200.0,7508.0,0.0,0.0,0.0,10.0,0.0,
1544,180.76.15.hjh,2017-06-26,00:00:07,0.0,1061165.0,0000902664-11-001380,.txt,200.0,288325.0,0.0,0.0,0.0,10.0,0.0,
1545,180.76.15.iji,2017-06-26,00:00:07,0.0,872855.0,0000905718-00-000270,-index.htm,200.0,7554.0,1.0,0.0,0.0,10.0,0.0,
1546,184.56.140.ide,2017-06-26,00:00:07,0.0,1381341.0,0001072588-10-000133,.txt,200.0,4975.0,0.0,0.0,0.0,10.0,0.0,
1547,184.56.140.ide,2017-06-26,00:00:07,0.0,1381341.0,0001072588-10-000133,.txt,301.0,643.0,0.0,0.0,0.0,10.0,0.0,
1548,184.56.140.ide,2017-06-26,00:00:07,0.0,1382696.0,0001144204-10-028872,.txt,301.0,644.0,0.0,0.0,0.0,10.0,0.0,
1549,192.41.128.bbi,2017-06-26,00:00:07,0.0,740670.0,0001104659-08-057285,.txt,200.0,438056.0,0.0,0.0,0.0,10.0,0.0,
1550,192.41.128.bbi,2017-06-26,00:00:07,0.0,1009379.0,0001144204-08-051176,.txt,200.0,195235.0,0.0,0.0,0.0,10.0,0.0,
1551,192.41.128.bbi,2017-06-26,00:00:07,0.0,1126302.0,0001126302-08-000047,.txt,200.0,8090.0,0.0,0.0,0.0,10.0,0.0,
1552,198.199.84.bfb,2017-06-26,00:00:07,0.0,1372612.0,0001209191-17-041784,doc4.xml,200.0,7583.0,0.0,0.0,0.0,10.0,0.0,
1553,198.199.84.bfb,2017-06-26,00:00:07,0.0,1606417.0,0001209191-17-041784,-index.htm,200.0,7564.0,1.0,0.0,0.0,10.0,0.0,
1554,198.199.84.bfb,2017-06-26,00:00:07,0.0,1372612.0,0001209191-17-041784,doc4.xml,301.0,650.0,0.0,0.0,0.0,10.0,0.0,
1555,198.199.84.bfb,2017-06-26,00:00:07,0.0,1428336.0,0001104659-17-041359,-index.htm,200.0,7544.0,1.0,0.0,0.0,10.0,0.0,
1556,198.199.84.bfb,2017-06-26,00:00:07,0.0,1606417.0,0001209191-17-041784,-index.htm,301.0,679.0,1.0,0.0,0.0,10.0,0.0,
1557,207.241.231.ahd,2017-06-26,00:00:07,0.0,1407703.0,0001407703-12-000003,R20.htm,200.0,18889.0,0.0,0.0,0.0,8.0,0.0,
1558,207.241.231.iah,2017-06-26,00:00:07,0.0,1027443.0,0001207751-03-000001,.txt,200.0,18614.0,0.0,0.0,0.0,10.0,0.0,
1559,213.105.134.fjf,2017-06-26,00:00:07,0.0,1466052.0,0001172661-12-000242,evercoretrustcompany4q11.txt,200.0,25878.0,0.0,0.0,0.0,10.0,0.0,
1560,217.69.133.ggf,2017-06-26,00:00:07,0.0,19617.0,0000950103-14-004158,.txt,304.0,244.0,0.0,0.0,0.0,10.0,0.0,
1561,218.94.86.gcd,2017-06-26,00:00:07,0.0,1131383.0,0001199073-17-000443,-index.htm,206.0,2787.0,1.0,0.0,0.0,10.0,0.0,
1562,35.160.149.dgd,2017-06-26,00:00:07,0.0,1030815.0,0000909012-17-000114,-index.htm,200.0,2739.0,1.0,0.0,0.0,10.0,0.0,
1563,35.160.149.dgd,2017-06-26,00:00:07,0.0,1030815.0,0000909012-17-000115,-index.htm,200.0,2742.0,1.0,0.0,0.0,10.0,0.0,
1564,35.160.149.dgd,2017-06-26,00:00:07,0.0,1030815.0,0000909012-17-000112,-index.htm,200.0,2742.0,1.0,0.0,0.0,10.0,0.0,
1565,35.160.149.dgd,2017-06-26,00:00:07,0.0,1030815.0,0000909012-17-000113,-index.htm,200.0,2744.0,1.0,0.0,0.0,10.0,0.0,
1566,35.161.75.beg,2017-06-26,00:00:07,0.0,1544229.0,0001564590-17-012940,-index.htm,200.0,7100.0,1.0,0.0,0.0,10.0,0.0,
1567,35.161.75.beg,2017-06-26,00:00:07,0.0,1544229.0,0001564590-17-012940,egl-8k_20170620.htm,200.0,28768.0,0.0,0.0,0.0,10.0,0.0,
1568,35.165.139.chj,2017-06-26,00:00:07,0.0,1138724.0,0001193125-05-021922,dex22.htm,200.0,331141.0,0.0,0.0,0.0,10.0,0.0,
1569,35.165.139.chj,2017-06-26,00:00:07,0.0,1138724.0,0001193125-05-021922,dex22.htm,301.0,655.0,0.0,0.0,0.0,10.0,0.0,
1570,35.167.212.fha,2017-06-26,00:00:07,0.0,1042810.0,0001140361-07-000449,-index.htm,200.0,2778.0,1.0,0.0,0.0,10.0,0.0,
1571,35.167.212.fha,2017-06-26,00:00:07,0.0,1042810.0,0001140361-07-005242,-index.htm,200.0,2848.0,1.0,0.0,0.0,10.0,0.0,
1572,35.167.212.fha,2017-06-26,00:00:07,0.0,1042810.0,0001140361-07-002020,-index.htm,200.0,2811.0,1.0,0.0,0.0,10.0,0.0,
1573,46.229.168.aej,2017-06-26,00:00:07,0.0,1538990.0,0001558370-15-000300,-index.htm,301.0,653.0,1.0,0.0,0.0,10.0,0.0,
1574,49.44.51.bfb,2017-06-26,00:00:07,0.0,1009463.0,0001021890-04-000069,.txt,200.0,124140.0,0.0,0.0,0.0,10.0,0.0,
1575,49.44.51.bfb,2017-06-26,00:00:07,0.0,1009405.0,0000893220-04-001032,.txt,200.0,22887.0,0.0,0.0,0.0,10.0,0.0,
1576,49.77.226.jca,2017-06-26,00:00:07,0.0,1372612.0,0001209191-17-041501,-index.htm,206.0,2867.0,1.0,0.0,0.0,10.0,0.0,
1577,50.116.50.fdf,2017-06-26,00:00:07,0.0,1488039.0,0001615774-17-002741,xslF345X03/s106362_form4.xml,200.0,15507.0,0.0,0.0,0.0,10.0,0.0,
1578,50.116.50.fdf,2017-06-26,00:00:07,0.0,1488039.0,0001615774-17-002741,-index.htm,200.0,7625.0,1.0,0.0,0.0,10.0,0.0,
1579,50.28.104.djc,2017-06-26,00:00:07,0.0,814585.0,0001157523-17-001741,-index.htm,200.0,7110.0,1.0,0.0,0.0,10.0,0.0,
1580,50.28.104.djc,2017-06-26,00:00:07,0.0,814585.0,0001157523-17-001741,-index.htm,301.0,680.0,1.0,0.0,0.0,10.0,0.0,
1581,52.21.42.haa,2017-06-26,00:00:07,0.0,1641614.0,0001047469-15-006707,a2225615zs-1.htm,0.0,1213331.0,0.0,0.0,0.0,10.0,0.0,
1582,52.90.157.idh,2017-06-26,00:00:07,0.0,1537054.0,9999999997-17-007245,-index.htm,200.0,2633.0,1.0,0.0,0.0,10.0,0.0,
1583,52.90.157.idh,2017-06-26,00:00:07,0.0,1537054.0,9999999997-17-007245,filename1.pdf,200.0,9901.0,0.0,0.0,0.0,10.0,0.0,
1584,52.90.157.idh,2017-06-26,00:00:07,0.0,1537054.0,9999999997-17-007245,.txt,200.0,7817.0,0.0,0.0,0.0,10.0,0.0,
1585,52.90.157.idh,2017-06-26,00:00:07,0.0,1105533.0,9999999997-17-007247,.txt,200.0,7840.0,0.0,0.0,0.0,10.0,0.0,
1586,54.158.86.dci,2017-06-26,00:00:07,0.0,1556766.0,0001209191-17-032337,-index.htm,200.0,7658.0,1.0,0.0,0.0,10.0,0.0,
1587,54.161.162.fec,2017-06-26,00:00:07,0.0,1125345.0,0001181431-13-053302,.txt,200.0,4021.0,0.0,0.0,0.0,10.0,0.0,
1588,54.161.162.fec,2017-06-26,00:00:07,0.0,1125345.0,0001181431-13-053302,.hdr.sgml,200.0,1092.0,0.0,0.0,0.0,10.0,0.0,
1589,54.173.101.aha,2017-06-26,00:00:07,0.0,932782.0,9999999997-16-026706,.txt,200.0,2066.0,0.0,0.0,0.0,10.0,0.0,
1590,54.173.181.ghf,2017-06-26,00:00:07,0.0,910406.0,0000910406-17-000026,-index.htm,200.0,2954.0,1.0,0.0,0.0,10.0,0.0,
1591,54.205.178.jhi,2017-06-26,00:00:07,0.0,1581906.0,0001181431-13-053266,.txt,200.0,1737.0,0.0,0.0,0.0,10.0,0.0,
1592,54.205.178.jhi,2017-06-26,00:00:07,0.0,1581906.0,0001181431-13-053266,.hdr.sgml,200.0,1061.0,0.0,0.0,0.0,10.0,0.0,
1593,54.212.94.jcd,2017-06-26,00:00:07,0.0,877860.0,0000877860-17-000018,item991-201610kearningsrel.htm,301.0,287.0,0.0,0.0,1.0,10.0,0.0,
1594,54.212.94.jcd,2017-06-26,00:00:07,0.0,877860.0,0000877860-17-000018,-index.htm,301.0,287.0,1.0,0.0,1.0,10.0,0.0,
1595,54.212.94.jcd,2017-06-26,00:00:07,0.0,877860.0,0000877860-17-000018,item991-201610kearningsrel.htm,200.0,260849.0,0.0,0.0,0.0,10.0,0.0,
1596,54.212.94.jcd,2017-06-26,00:00:07,0.0,877860.0,0000877860-17-000018,item991-201610kearningsrel.htm,301.0,685.0,0.0,0.0,0.0,10.0,0.0,
1597,54.212.94.jcd,2017-06-26,00:00:07,0.0,877860.0,0000877860-17-000018,-index.htm,200.0,7444.0,1.0,0.0,0.0,10.0,0.0,
1598,54.212.94.jcd,2017-06-26,00:00:07,0.0,877860.0,0000877860-17-000019,item991-201610ksupplemental.htm,200.0,15349.0,0.0,0.0,0.0,10.0,0.0,
1599,54.212.94.jcd,2017-06-26,00:00:07,0.0,877860.0,0000877860-17-000018,-index.htm,301.0,676.0,1.0,0.0,0.0,10.0,0.0,
1600,54.67.64.eij,2017-06-26,00:00:07,0.0,1490161.0,0001683168-17-001650,-index.htm,301.0,680.0,1.0,0.0,0.0,10.0,0.0,
1601,54.67.64.eij,2017-06-26,00:00:07,0.0,1534155.0,0001534155-17-000026,-index.htm,301.0,679.0,1.0,0.0,0.0,10.0,0.0,
1602,54.67.64.eij,2017-06-26,00:00:07,0.0,1708916.0,0001708916-17-000001,primary_doc.xml,200.0,2284.0,0.0,0.0,0.0,10.0,0.0,
1603,54.67.64.eij,2017-06-26,00:00:07,0.0,1697730.0,0001520138-17-000249,-index.htm,200.0,2775.0,1.0,0.0,0.0,10.0,0.0,
1604,54.67.64.eij,2017-06-26,00:00:07,0.0,1697730.0,0001520138-17-000249,-index.htm,301.0,683.0,1.0,0.0,0.0,10.0,0.0,
1605,54.67.64.eij,2017-06-26,00:00:07,0.0,1534155.0,0001534155-17-000026,-index.htm,200.0,5693.0,1.0,0.0,0.0,10.0,0.0,
1606,54.67.64.eij,2017-06-26,00:00:07,0.0,1479419.0,0001047469-17-004207,-index.htm,200.0,4190.0,1.0,0.0,0.0,10.0,0.0,
1607,54.67.64.eij,2017-06-26,00:00:07,0.0,1479419.0,0001047469-17-004207,-index.htm,301.0,684.0,1.0,0.0,0.0,10.0,0.0,
1608,54.67.64.eij,2017-06-26,00:00:07,0.0,1525874.0,0001144204-17-033858,-index.htm,200.0,3267.0,1.0,0.0,0.0,10.0,0.0,
1609,54.67.64.eij,2017-06-26,00:00:07,0.0,1525874.0,0001144204-17-033858,-index.htm,301.0,685.0,1.0,0.0,0.0,10.0,0.0,
1610,54.75.252.bfc,2017-06-26,00:00:07,0.0,70858.0,0000891092-17-004571,-index.html,200.0,2874.0,1.0,0.0,0.0,10.0,0.0,
1611,54.80.234.jhf,2017-06-26,00:00:07,0.0,1320331.0,9999999997-05-009313,.hdr.sgml,200.0,976.0,0.0,0.0,0.0,10.0,0.0,
1612,54.80.234.jhf,2017-06-26,00:00:07,0.0,946673.0,0000939057-12-000063,.txt,200.0,2199.0,0.0,0.0,0.0,10.0,0.0,
1613,54.80.234.jhf,2017-06-26,00:00:07,0.0,946673.0,0000939057-12-000063,.hdr.sgml,200.0,1116.0,0.0,0.0,0.0,10.0,0.0,
1614,54.80.234.jhf,2017-06-26,00:00:07,0.0,886046.0,0000886046-06-000061,.txt,200.0,2591.0,0.0,0.0,0.0,10.0,0.0,
1615,54.82.158.iee,2017-06-26,00:00:07,0.0,1250820.0,0001181431-13-053274,.txt,200.0,1705.0,0.0,0.0,0.0,10.0,0.0,
1616,54.82.158.iee,2017-06-26,00:00:07,0.0,1250820.0,0001181431-13-053274,.hdr.sgml,200.0,1102.0,0.0,0.0,0.0,10.0,0.0,
1617,54.82.158.iee,2017-06-26,00:00:07,0.0,715957.0,9999999997-11-001485,.txt,200.0,1604.0,0.0,0.0,0.0,10.0,0.0,
1618,54.91.240.cca,2017-06-26,00:00:07,0.0,313616.0,0000313616-15-000108,.txt,200.0,113068.0,0.0,0.0,0.0,10.0,0.0,
1619,54.91.240.cca,2017-06-26,00:00:07,0.0,313616.0,0000313616-15-000108,.txt,0.0,35004.0,0.0,0.0,0.0,10.0,0.0,
1620,63.140.112.fdh,2017-06-26,00:00:07,0.0,38777.0,0000038777-98-000595,.txt,200.0,74192.0,0.0,0.0,0.0,10.0,0.0,
1621,63.140.112.fdh,2017-06-26,00:00:07,0.0,72331.0,0000950152-06-000197,.txt,200.0,108295.0,0.0,0.0,0.0,10.0,0.0,
1622,63.140.112.fdh,2017-06-26,00:00:07,0.0,38777.0,0000038777-99-000471,.txt,200.0,86434.0,0.0,0.0,0.0,10.0,0.0,
1623,63.140.112.fdh,2017-06-26,00:00:07,0.0,38777.0,0000038777-00-000380,.txt,200.0,278652.0,0.0,0.0,0.0,10.0,0.0,
1624,64.57.81.eib,2017-06-26,00:00:07,0.0,704562.0,0001683168-17-000550,.txt,301.0,666.0,0.0,0.0,0.0,10.0,0.0,
1625,64.57.81.eib,2017-06-26,00:00:07,0.0,704562.0,0001683168-17-000550,.txt,200.0,3167053.0,0.0,0.0,0.0,10.0,0.0,
1626,66.249.66.bgg,2017-06-26,00:00:07,0.0,38725.0,0000080255-08-000322,.txt,301.0,667.0,0.0,0.0,0.0,10.0,0.0,
1627,66.249.66.chj,2017-06-26,00:00:07,0.0,1513153.0,0001193125-11-148779,dex41.htm,304.0,248.0,0.0,0.0,0.0,10.0,0.0,
1628,66.249.66.jjh,2017-06-26,00:00:07,0.0,38725.0,0000080255-08-000322,.txt,200.0,4581.0,0.0,0.0,0.0,10.0,0.0,
1629,68.180.230.ede,2017-06-26,00:00:07,0.0,356130.0,0000356130-17-000009,earnings8k20161231.htm,200.0,3566.0,0.0,0.0,0.0,10.0,0.0,
1630,68.180.230.ede,2017-06-26,00:00:07,0.0,824174.0,0000950152-01-503959,-index.htm,200.0,2660.0,1.0,0.0,0.0,10.0,0.0,
1631,69.16.221.ecb,2017-06-26,00:00:07,0.0,1610853.0,0001193125-17-170958,-index.htm,200.0,7688.0,1.0,0.0,0.0,10.0,0.0,
1632,69.16.221.ecb,2017-06-26,00:00:07,0.0,1610853.0,0001193125-17-150176,-index.htm,200.0,9585.0,1.0,0.0,0.0,10.0,0.0,
1633,69.16.221.ecb,2017-06-26,00:00:07,0.0,1610853.0,0001193125-17-150176,-index.htm,301.0,680.0,1.0,0.0,0.0,10.0,0.0,
1634,70.32.112.aab,2017-06-26,00:00:07,0.0,1651659.0,0001127602-17-014597,-index.htm,200.0,2782.0,1.0,0.0,0.0,10.0,0.0,
1635,70.32.112.aab,2017-06-26,00:00:07,0.0,1332749.0,0001127602-17-007929,-index.htm,200.0,2820.0,1.0,0.0,0.0,10.0,0.0,
1636,70.32.112.aab,2017-06-26,00:00:07,0.0,1651659.0,0001127602-17-014597,-index.htm,301.0,683.0,1.0,0.0,0.0,10.0,0.0,
1637,70.32.112.aab,2017-06-26,00:00:07,0.0,1272938.0,0001127602-17-007925,-index.htm,200.0,2822.0,1.0,0.0,0.0,10.0,0.0,
1638,70.32.112.aab,2017-06-26,00:00:07,0.0,1465338.0,0001127602-17-007922,-index.htm,200.0,2823.0,1.0,0.0,0.0,10.0,0.0,
1639,70.32.112.aab,2017-06-26,00:00:07,0.0,1465338.0,0001127602-17-007922,-index.htm,301.0,685.0,1.0,0.0,0.0,10.0,0.0,
1640,70.32.112.aab,2017-06-26,00:00:07,0.0,1520262.0,0001127602-14-021782,-index.htm,200.0,2802.0,1.0,0.0,0.0,10.0,0.0,
1641,70.32.112.aab,2017-06-26,00:00:07,0.0,1332749.0,0001127602-17-007929,-index.htm,301.0,684.0,1.0,0.0,0.0,10.0,0.0,
1642,70.32.112.aab,2017-06-26,00:00:07,0.0,1272938.0,0001127602-17-007925,-index.htm,301.0,682.0,1.0,0.0,0.0,10.0,0.0,
1643,71.172.159.ejd,2017-06-26,00:00:07,0.0,1527702.0,0001078782-17-000865,-xbrl.zip,200.0,75076.0,0.0,0.0,0.0,10.0,0.0,
1644,72.198.204.bgd,2017-06-26,00:00:07,0.0,1482430.0,0001482430-17-000003,.txt,200.0,4023.0,0.0,0.0,0.0,10.0,0.0,
1645,72.198.204.bgd,2017-06-26,00:00:07,0.0,1094285.0,0001094285-17-000025,.hdr.sgml,200.0,1181.0,0.0,0.0,0.0,10.0,0.0,
